plot_name,rgb_exists,lidar_exists,lidar_type,hyperspectral_exists,chm_exists,annotation_exists,rgb_size_mb
SJER_053_2018,True,True,.laz,False,True,True,0.51
SJER_053_2019,True,True,.laz,False,True,False,0.5
SJER_054_2018,True,True,.laz,False,True,True,0.49
SJER_054_2019,True,True,.laz,False,True,False,0.52
SJER_055_2018,True,True,.laz,False,True,True,0.51
SJER_055_2019,True,True,.laz,False,True,False,0.53
SJER_056_2018,True,True,.laz,False,True,True,0.48
SJER_056_2019,True,True,.laz,False,True,False,0.53
SJER_057_2018,True,True,.laz,False,True,True,0.49
SJER_057_2019,True,True,.laz,False,True,False,0.54
SJER_058_2018,True,True,.laz,False,True,True,0.49
SJER_058_2019,True,True,.laz,False,True,False,0.51
SJER_059_2018,True,True,.laz,False,True,True,0.53
SJER_059_2019,True,True,.laz,False,True,False,0.52
SJER_060_2018,True,True,.laz,False,True,True,0.48
SJER_060_2019,True,True,.laz,False,True,False,0.51
SJER_062_2018,True,True,.laz,False,True,True,0.44
SJER_062_2019,True,True,.laz,False,True,False,0.47
SJER_063_2018,True,True,.laz,False,True,True,0.51
SJER_063_2019,True,True,.laz,False,True,False,0.52
SJER_064_2018,True,True,.laz,False,True,True,0.52
SJER_064_2019,True,True,.laz,False,True,False,0.54
SOAP_001_2018,True,True,.laz,False,True,False,0.56
SOAP_001_2019,True,True,.laz,False,True,False,0.55
SOAP_002_2019,True,True,.laz,False,True,False,0.49
SOAP_004_2018,True,True,.laz,False,True,False,0.56
SOAP_004_2019,True,True,.laz,False,True,False,0.53
SOAP_005_2019,True,True,.laz,False,True,False,0.55
SOAP_006_2018,True,True,.laz,False,True,False,0.56
SOAP_006_2019,True,True,.laz,False,True,False,0.52
SOAP_007_2018,True,True,.laz,False,True,False,0.58
SOAP_007_2019,True,True,.laz,False,True,False,0.54
SOAP_008_2018,True,True,.laz,False,True,False,0.55
SOAP_008_2019,True,True,.laz,False,True,False,0.53
SOAP_009_2019,True,True,.laz,False,True,False,0.54
SOAP_010_2018,True,True,.laz,False,True,False,0.57
SOAP_010_2019,True,True,.laz,False,True,False,0.54
SOAP_011_2019,True,True,.laz,False,True,False,0.54
SOAP_012_2018,True,True,.laz,False,True,False,0.56
SOAP_012_2019,True,True,.laz,False,True,False,0.51
SOAP_013_2019,True,True,.laz,False,True,False,0.55
SOAP_014_2018,True,True,.laz,False,True,False,0.56
SOAP_014_2019,True,True,.laz,False,True,False,0.54
SOAP_015_2018,True,True,.laz,False,True,False,0.58
SOAP_015_2019,True,True,.laz,False,True,False,0.53
SOAP_016_2018,True,True,.laz,False,True,False,0.55
SOAP_016_2019,True,True,.laz,False,True,False,0.5
SOAP_017_2019,True,True,.laz,False,False,False,0.54
SOAP_018_2018,True,True,.laz,False,False,False,0.53
SOAP_018_2019,True,True,.laz,False,False,False,0.49
SOAP_020_2019,True,True,.laz,False,True,False,0.55
SOAP_021_2018,True,True,.laz,False,True,False,0.56
SOAP_021_2019,True,True,.laz,False,True,False,0.54
SOAP_022_2018,True,True,.laz,False,True,False,0.58
SOAP_022_2019,True,True,.laz,False,True,False,0.53
SOAP_023_2019,True,True,.laz,False,False,False,0.53
SOAP_024_2018,True,True,.laz,False,True,False,0.57
SOAP_024_2019,True,True,.laz,False,True,False,0.55
SOAP_025_2018,True,True,.laz,False,True,False,0.57
SOAP_025_2019,True,True,.laz,False,True,False,0.52
SOAP_027_2019,True,True,.laz,False,True,False,0.51
SOAP_028_2018,True,True,.laz,False,True,False,0.56
SOAP_028_2019,True,True,.laz,False,True,False,0.51
SOAP_029_2018,True,True,.laz,False,True,False,0.54
SOAP_030_2018,True,True,.laz,False,True,False,0.56
SOAP_030_2019,True,True,.laz,False,True,False,0.52
SOAP_031_2018,True,True,.laz,False,True,False,0.57
SOAP_031_2019,True,True,.laz,False,True,True,0.54
SOAP_043_2018,True,True,.laz,False,True,False,0.58
SOAP_043_2019,True,True,.laz,False,True,False,0.55
SOAP_044_2018,True,True,.laz,False,True,False,0.58
SOAP_044_2019,True,True,.laz,False,True,False,0.54
SOAP_045_2018,True,True,.laz,False,True,False,0.56
SOAP_045_2019,True,True,.laz,False,True,False,0.54
SOAP_046_2018,True,True,.laz,False,True,False,0.57
SOAP_046_2019,True,True,.laz,False,True,False,0.56
SOAP_047_2019,True,True,.laz,False,True,False,0.54
SOAP_048_2018,True,True,.laz,False,True,False,0.58
SOAP_048_2019,True,True,.laz,False,True,False,0.54
SOAP_049_2018,True,True,.laz,False,True,False,0.57
SOAP_049_2019,True,True,.laz,False,True,False,0.53
SOAP_050_2018,True,True,.laz,False,True,False,0.57
SOAP_050_2019,True,True,.laz,False,True,False,0.54
SOAP_051_2018,True,True,.laz,False,True,False,0.54
SOAP_052_2018,True,True,.laz,False,True,False,0.57
SOAP_054_2018,True,True,.laz,False,True,False,0.56
SOAP_054_2019,True,True,.laz,False,True,False,0.51
SOAP_055_2018,True,True,.laz,False,True,False,0.58
SOAP_055_2019,True,True,.laz,False,True,False,0.55
SOAP_056_2019,True,True,.laz,False,True,True,0.54
SOAP_057_2018,True,True,.laz,False,True,False,0.57
SOAP_057_2019,True,True,.laz,False,True,False,0.54
SOAP_060_2018,True,True,.laz,False,True,False,0.57
SOAP_060_2019,True,True,.laz,False,True,False,0.54
SOAP_061_2019,True,True,.laz,False,True,False,0.53
SRER_002_2018,True,True,.laz,False,True,False,0.53
SRER_002_2019,True,True,.laz,False,True,False,0.54
SRER_004_2019,True,True,.laz,False,True,False,0.55
SRER_005_2018,True,True,.laz,False,True,False,0.56
SRER_005_2019,True,True,.laz,False,True,False,0.57
SRER_006_2019,True,True,.laz,False,True,False,0.52
SRER_007_2018,True,True,.laz,False,True,False,0.53
SRER_008_2019,True,True,.laz,False,True,False,0.56
SRER_009_2018,True,True,.laz,False,True,False,0.55
SRER_009_2019,True,True,.laz,False,True,False,0.58
SRER_011_2018,True,True,.laz,False,True,False,0.54
SRER_011_2019,True,True,.laz,False,True,False,0.56
SRER_012_2018,True,True,.laz,False,True,False,0.53
SRER_012_2019,True,True,.laz,False,True,False,0.56
SRER_014_2018,True,True,.laz,False,True,False,0.53
SRER_015_2019,True,True,.laz,False,True,False,0.56
SRER_023_2018,True,True,.laz,False,True,False,0.54
SRER_023_2019,True,True,.laz,False,True,False,0.56
SRER_024_2019,True,True,.laz,False,True,False,0.56
SRER_027_2018,True,True,.laz,False,True,False,0.54
SRER_027_2019,True,True,.laz,False,True,False,0.57
SRER_029_2019,True,True,.laz,False,True,False,0.55
SRER_030_2019,True,True,.laz,False,True,False,0.56
SRER_050_2018,True,True,.laz,False,True,False,0.51
SRER_050_2019,True,True,.laz,False,True,False,0.55
SRER_054_2019,True,True,.laz,False,True,False,0.56
SRER_058_2019,True,True,.laz,False,True,False,0.56
STEI_001_2020,True,False,,False,True,False,0.65
STEI_002_2020,True,False,,False,True,False,0.66
STEI_003_2020,True,False,,False,True,False,0.65
STEI_004_2020,True,False,,False,True,False,0.65
STEI_005_2020,True,False,,False,True,False,0.66
STEI_006_2020,True,False,,False,True,False,0.65
STEI_007_2020,True,False,,False,True,False,0.65
STEI_008_2020,True,False,,False,True,False,0.64
STEI_009_2020,True,False,,False,True,False,0.66
STEI_010_2020,True,False,,False,True,False,0.67
STEI_011_2020,True,False,,False,True,False,0.66
STEI_012_2020,True,False,,False,True,False,0.65
STEI_013_2020,True,False,,False,True,False,0.66
STEI_014_2020,True,False,,False,True,False,0.67
STEI_015_2020,True,False,,False,True,False,0.66
STEI_016_2020,True,False,,False,True,False,0.67
STEI_017_2020,True,False,,False,True,False,0.66
STEI_018_2020,True,False,,False,True,False,0.65
STEI_019_2020,True,False,,False,True,False,0.65
STEI_020_2020,True,False,,False,True,False,0.64
STEI_021_2020,True,False,,False,True,False,0.67
STEI_022_2020,True,False,,False,True,False,0.66
STEI_023_2020,True,False,,False,True,False,0.63
STEI_025_2020,True,False,,False,True,False,0.66
STEI_026_2020,True,False,,False,True,False,0.64
STEI_027_2020,True,False,,False,True,False,0.67
STEI_028_2020,True,False,,False,True,False,0.63
STEI_029_2020,True,False,,False,True,False,0.66
STEI_030_2020,True,False,,False,True,False,0.64
TALL_001_2019,True,True,.laz,False,True,False,0.56
TALL_002_2019,True,True,.laz,False,True,False,0.54
TALL_003_2019,True,True,.laz,False,True,False,0.55
TALL_004_2019,True,True,.laz,False,True,False,0.52
TALL_005_2019,True,True,.laz,False,True,False,0.55
TALL_006_2019,True,True,.laz,False,True,False,0.55
TALL_007_2019,True,True,.laz,False,True,False,0.56
TALL_008_2019,True,True,.laz,False,True,False,0.57
TALL_009_2019,True,True,.laz,False,True,False,0.55
TALL_010_2018,True,True,.laz,False,True,False,0.54
TALL_010_2019,True,True,.laz,False,True,False,0.56
TALL_011_2019,True,True,.laz,False,True,False,0.56
TALL_012_2019,True,True,.laz,False,True,False,0.56
TALL_013_2019,True,True,.laz,False,True,False,0.55
TALL_015_2019,True,True,.laz,False,True,False,0.56
TALL_016_2019,True,True,.laz,False,True,False,0.55
TALL_017_2019,True,True,.laz,False,True,True,0.53
TALL_018_2018,True,True,.laz,False,True,False,0.54
TALL_018_2019,True,True,.laz,False,True,False,0.54
TALL_020_2019,True,True,.laz,False,True,False,0.54
TALL_021_2019,True,True,.laz,False,True,False,0.54
TALL_022_2019,True,True,.laz,False,True,False,0.56
TALL_023_2018,True,True,.laz,False,True,False,0.55
TALL_023_2019,True,True,.laz,False,True,False,0.56
TALL_025_2018,True,True,.laz,False,True,False,0.55
TALL_025_2019,True,True,.laz,False,True,False,0.55
TALL_027_2019,True,True,.laz,False,True,False,0.56
TALL_030_2018,True,True,.laz,False,True,False,0.55
TALL_030_2019,True,True,.laz,False,True,False,0.56
TALL_031_2019,True,True,.laz,False,True,False,0.55
TALL_032_2019,True,True,.laz,False,True,False,0.56
TALL_042_2019,True,True,.laz,False,True,False,0.55
TALL_043_2018,True,True,.laz,False,True,False,0.5
TALL_043_2019,True,True,.laz,False,True,True,0.53
TALL_044_2019,True,True,.laz,False,True,False,0.53
TALL_049_2019,True,True,.laz,False,True,False,0.55
TALL_050_2019,True,True,.laz,False,True,False,0.55
TALL_051_2019,True,True,.laz,False,True,False,0.55
TALL_052_2018,True,True,.laz,False,True,False,0.48
TALL_052_2019,True,True,.laz,False,True,False,0.5
TALL_053_2018,True,True,.laz,False,True,False,0.55
TALL_053_2019,True,True,.laz,False,True,False,0.56
TALL_054_2019,True,True,.laz,False,True,False,0.55
TALL_055_2018,True,True,.laz,False,True,False,0.56
TALL_055_2019,True,True,.laz,False,True,False,0.56
TALL_057_2018,True,True,.laz,False,True,False,0.53
TALL_057_2019,True,True,.laz,False,True,False,0.56
TALL_058_2019,True,True,.laz,False,True,False,0.56
TALL_059_2019,True,True,.laz,False,True,False,0.56
TALL_060_2018,True,True,.laz,False,True,False,0.55
TALL_060_2019,True,True,.laz,False,True,False,0.57
TALL_061_2018,True,True,.laz,False,True,False,0.53
TALL_061_2019,True,True,.laz,False,True,False,0.56
TALL_064_2019,True,True,.laz,False,True,False,0.56
TEAK_001_2018,True,True,.laz,False,True,False,0.54
TEAK_001_2019,True,True,.laz,False,True,False,0.54
TEAK_002_2019,True,True,.laz,False,True,False,0.56
TEAK_003_2018,True,True,.laz,False,True,False,0.54
TEAK_003_2019,True,True,.laz,False,True,False,0.54
TEAK_005_2018,True,True,.laz,False,True,False,0.56
TEAK_005_2019,True,True,.laz,False,True,False,0.53
TEAK_006_2018,True,True,.laz,False,True,False,0.52
TEAK_006_2019,True,True,.laz,False,True,False,0.53
TEAK_007_2018,True,True,.laz,False,True,False,0.54
TEAK_007_2019,True,True,.laz,False,True,False,0.55
TEAK_008_2018,True,True,.laz,False,True,False,0.52
TEAK_008_2019,True,True,.laz,False,True,False,0.52
TEAK_009_2018,True,True,.laz,False,True,False,0.53
TEAK_009_2019,True,True,.laz,False,True,False,0.53
TEAK_010_2019,True,True,.laz,False,True,False,0.55
TEAK_011_2018,True,True,.laz,False,True,False,0.53
TEAK_011_2019,True,True,.laz,False,True,False,0.54
TEAK_012_2018,True,True,.laz,False,True,False,0.53
TEAK_012_2019,True,True,.laz,False,True,False,0.54
TEAK_013_2019,True,True,.laz,False,True,False,0.58
TEAK_014_2018,True,True,.laz,False,True,False,0.55
TEAK_014_2019,True,True,.laz,False,True,False,0.56
TEAK_015_2019,True,True,.laz,False,True,False,0.54
TEAK_016_2018,True,True,.laz,False,True,False,0.53
TEAK_016_2019,True,True,.laz,False,True,False,0.56
TEAK_017_2018,True,True,.laz,False,True,False,0.54
TEAK_017_2019,True,True,.laz,False,True,False,0.55
TEAK_018_2018,True,True,.laz,False,True,False,0.54
TEAK_018_2019,True,True,.laz,False,True,False,0.54
TEAK_019_2018,True,True,.laz,False,True,False,0.57
TEAK_019_2019,True,True,.laz,False,True,False,0.55
TEAK_020_2018,True,True,.laz,False,True,False,0.53
TEAK_020_2019,True,True,.laz,False,True,False,0.55
TEAK_021_2019,True,True,.laz,False,True,False,0.55
TEAK_022_2018,True,True,.laz,False,True,False,0.55
TEAK_022_2019,True,True,.laz,False,True,False,0.55
TEAK_023_2018,True,True,.laz,False,True,False,0.55
TEAK_023_2019,True,True,.laz,False,True,False,0.55
TEAK_024_2019,True,True,.laz,False,True,False,0.52
TEAK_025_2018,True,True,.laz,False,True,False,0.52
TEAK_025_2019,True,True,.laz,False,True,False,0.54
TEAK_026_2018,True,True,.laz,False,True,False,0.52
TEAK_026_2019,True,True,.laz,False,True,False,0.54
TEAK_027_2018,True,True,.laz,False,True,False,0.54
TEAK_027_2019,True,True,.laz,False,True,False,0.57
TEAK_028_2018,True,True,.laz,False,True,False,0.53
TEAK_028_2019,True,True,.laz,False,True,False,0.55
TEAK_029_2018,True,True,.laz,False,True,False,0.52
TEAK_029_2019,True,True,.laz,False,True,False,0.54
TEAK_030_2018,True,True,.laz,False,True,False,0.49
TEAK_030_2019,True,True,.laz,False,True,False,0.54
TEAK_043_2018,True,True,.laz,False,True,True,0.52
TEAK_043_2019,True,True,.laz,False,True,False,0.51
TEAK_044_2018,True,True,.laz,False,True,True,0.54
TEAK_044_2019,True,True,.laz,False,True,False,0.54
TEAK_045_2018,True,True,.laz,False,True,True,0.54
TEAK_045_2019,True,True,.laz,False,True,False,0.54
TEAK_046_2018,True,True,.laz,False,True,True,0.52
TEAK_046_2019,True,True,.laz,False,True,False,0.53
TEAK_047_2018,True,True,.laz,False,True,True,0.53
TEAK_047_2019,True,True,.laz,False,True,False,0.53
TEAK_048_2019,True,True,.laz,False,True,False,0.54
TEAK_049_2018,True,True,.laz,False,True,True,0.53
TEAK_049_2019,True,True,.laz,False,True,False,0.54
TEAK_050_2018,True,True,.laz,False,True,True,0.52
TEAK_050_2019,True,True,.laz,False,True,False,0.54
TEAK_051_2018,True,True,.laz,False,True,True,0.53
TEAK_051_2019,True,True,.laz,False,True,False,0.54
TEAK_052_2018,True,True,.laz,False,True,True,0.54
TEAK_052_2019,True,True,.laz,False,True,False,0.54
TEAK_053_2018,True,True,.laz,False,True,True,0.51
TEAK_053_2019,True,True,.laz,False,True,False,0.53
TEAK_054_2018,True,True,.laz,False,True,True,0.54
TEAK_054_2019,True,True,.laz,False,True,False,0.54
TEAK_055_2018,True,True,.laz,False,True,True,0.54
TEAK_055_2019,True,True,.laz,False,True,False,0.54
TEAK_057_2018,True,True,.laz,False,True,True,0.53
TEAK_057_2019,True,True,.laz,False,True,False,0.54
TEAK_058_2018,True,True,.laz,False,True,True,0.54
TEAK_058_2019,True,True,.laz,False,True,False,0.54
TEAK_059_2018,True,True,.laz,False,True,True,0.53
TEAK_059_2019,True,True,.laz,False,True,False,0.53
TEAK_060_2018,True,True,.laz,False,True,True,0.54
TEAK_060_2019,True,True,.laz,False,True,False,0.55
TEAK_061_2018,True,True,.laz,False,True,True,0.52
TEAK_061_2019,True,True,.laz,False,True,False,0.53
TEAK_062_2018,True,True,.laz,False,True,True,0.52
TEAK_062_2019,True,True,.laz,False,True,False,0.53
UKFS_001_2018,True,True,.laz,False,True,False,0.57
UKFS_001_2020,True,True,.laz,False,True,False,0.58
UKFS_002_2018,True,True,.laz,False,True,False,0.56
UKFS_002_2020,True,True,.laz,False,True,False,0.57
UKFS_003_2018,True,True,.laz,False,True,False,0.57
UKFS_003_2020,True,True,.laz,False,True,False,0.57
UKFS_004_2018,True,True,.laz,False,True,False,0.57
UKFS_004_2020,True,True,.laz,False,True,False,0.58
UKFS_005_2018,True,True,.laz,False,True,False,0.56
UKFS_005_2020,True,True,.laz,False,True,False,0.57
UKFS_006_2018,True,True,.laz,False,True,False,0.57
UKFS_006_2020,True,True,.laz,False,True,False,0.57
UKFS_008_2018,True,True,.laz,False,True,False,0.55
UKFS_008_2020,True,True,.laz,False,True,False,0.55
UKFS_010_2018,True,True,.laz,False,True,False,0.57
UKFS_010_2020,True,True,.laz,False,True,False,0.57
UKFS_011_2018,True,True,.laz,False,True,False,0.56
UKFS_011_2020,True,True,.laz,False,True,False,0.57
UKFS_012_2018,True,True,.laz,False,True,False,0.57
UKFS_012_2020,True,True,.laz,False,True,False,0.58
UKFS_013_2018,True,True,.laz,False,True,False,0.56
UKFS_013_2020,True,True,.laz,False,True,False,0.56
UKFS_014_2018,True,True,.laz,False,True,False,0.56
UKFS_014_2020,True,True,.laz,False,True,False,0.57
UKFS_015_2018,True,True,.laz,False,True,False,0.57
UKFS_015_2020,True,True,.laz,False,True,False,0.57
UKFS_016_2018,True,True,.laz,False,True,False,0.57
UKFS_016_2020,True,True,.laz,False,True,False,0.58
UKFS_017_2018,True,True,.laz,False,True,False,0.56
UKFS_017_2020,True,True,.laz,False,True,False,0.57
UKFS_019_2018,True,True,.laz,False,True,False,0.56
UKFS_019_2020,True,True,.laz,False,True,False,0.57
UKFS_020_2018,True,True,.laz,False,True,False,0.57
UKFS_020_2020,True,True,.laz,False,True,False,0.58
UKFS_021_2020,True,True,.laz,False,True,False,0.57
UKFS_022_2018,True,True,.laz,False,True,False,0.57
UKFS_022_2020,True,True,.laz,False,True,False,0.56
UKFS_023_2018,True,True,.laz,False,True,False,0.57
UKFS_023_2020,True,True,.laz,False,True,False,0.57
UKFS_024_2018,True,True,.laz,False,True,False,0.56
UKFS_024_2020,True,True,.laz,False,True,False,0.58
UKFS_026_2018,True,True,.laz,False,True,False,0.49
UKFS_031_2018,True,True,.laz,False,True,False,0.56
UKFS_031_2020,True,True,.laz,False,True,False,0.57
UKFS_032_2018,True,True,.laz,False,True,False,0.57
UKFS_032_2020,True,True,.laz,False,True,False,0.58
UKFS_043_2018,True,True,.laz,False,True,False,0.56
UKFS_043_2020,True,True,.laz,False,True,False,0.57
UKFS_044_2018,True,True,.laz,False,True,False,0.57
UKFS_044_2020,True,True,.laz,False,True,False,0.58
UKFS_045_2018,True,True,.laz,False,True,False,0.56
UKFS_045_2020,True,True,.laz,False,True,False,0.57
UKFS_046_2018,True,True,.laz,False,True,False,0.57
UKFS_046_2020,True,True,.laz,False,True,False,0.58
UKFS_047_2018,True,True,.laz,False,True,False,0.56
UKFS_047_2020,True,True,.laz,False,True,False,0.56
UKFS_048_2018,True,True,.laz,False,True,False,0.56
UKFS_048_2020,True,True,.laz,False,True,False,0.58
UKFS_049_2018,True,True,.laz,False,True,False,0.55
UKFS_049_2020,True,True,.laz,False,True,False,0.56
UKFS_050_2018,True,True,.laz,False,True,False,0.57
UKFS_050_2020,True,True,.laz,False,True,False,0.58
UKFS_051_2018,True,True,.laz,False,True,False,0.58
UKFS_051_2020,True,True,.laz,False,True,False,0.57
UKFS_053_2018,True,True,.laz,False,True,False,0.57
UKFS_053_2020,True,True,.laz,False,True,False,0.58
UKFS_054_2018,True,True,.laz,False,True,False,0.57
UKFS_054_2020,True,True,.laz,False,True,False,0.58
UKFS_056_2018,True,True,.laz,False,True,False,0.56
UKFS_056_2020,True,True,.laz,False,True,False,0.57
UKFS_057_2018,True,True,.laz,False,True,False,0.57
UKFS_057_2020,True,True,.laz,False,True,False,0.58
UKFS_058_2018,True,True,.laz,False,True,False,0.57
UKFS_058_2020,True,True,.laz,False,True,False,0.57
UKFS_059_2018,True,True,.laz,False,True,False,0.56
UKFS_059_2020,True,True,.laz,False,True,False,0.57
UKFS_060_2018,True,True,.laz,False,True,False,0.57
UKFS_060_2020,True,True,.laz,False,True,False,0.58
UNDE_001_2017,True,False,,False,False,True,0.59
UNDE_001_2020,True,True,.laz,False,True,False,0.59
UNDE_002_2020,True,True,.laz,False,True,False,0.55
UNDE_003_2020,True,True,.laz,False,True,False,0.57
UNDE_006_2017,True,False,,False,False,True,0.59
UNDE_006_2020,True,True,.laz,False,True,False,0.59
UNDE_007_2017,True,False,,False,False,False,0.56
UNDE_007_2020,True,True,.laz,False,True,False,0.56
UNDE_008_2020,True,True,.laz,False,True,False,0.58
UNDE_010_2017,True,False,,False,False,False,0.56
UNDE_010_2020,True,True,.laz,False,True,False,0.56
UNDE_012_2020,True,True,.laz,False,True,False,0.56
UNDE_013_2017,True,False,,False,False,False,0.57
UNDE_013_2020,True,True,.laz,False,True,False,0.58
UNDE_014_2017,True,False,,False,False,False,0.58
UNDE_014_2020,True,True,.laz,False,True,False,0.59
UNDE_015_2020,True,True,.laz,False,True,False,0.59
UNDE_016_2020,True,True,.laz,False,True,False,0.55
UNDE_017_2020,True,True,.laz,False,True,False,0.58
UNDE_018_2020,True,True,.laz,False,True,False,0.57
UNDE_019_2017,True,False,,False,False,False,0.56
UNDE_019_2020,True,True,.laz,False,True,False,0.56
UNDE_020_2020,True,True,.laz,False,True,False,0.59
UNDE_021_2020,True,True,.laz,False,True,False,0.59
UNDE_022_2020,True,True,.laz,False,True,False,0.58
UNDE_023_2020,True,True,.laz,False,True,False,0.58
UNDE_024_2020,True,True,.laz,False,True,False,0.6
UNDE_025_2020,True,True,.laz,False,True,False,0.58
UNDE_027_2017,True,False,,False,False,False,0.58
UNDE_027_2020,True,True,.laz,False,True,False,0.58
UNDE_028_2020,True,True,.laz,False,True,False,0.56
UNDE_030_2020,True,True,.laz,False,True,False,0.58
UNDE_034_2017,True,False,,False,False,False,0.55
UNDE_034_2020,True,True,.laz,False,True,False,0.57
UNDE_035_2020,True,True,.laz,False,True,False,0.59
UNDE_038_2017,True,False,,False,False,False,0.57
UNDE_038_2020,True,True,.laz,False,True,False,0.55
UNDE_043_2017,True,False,,False,False,False,0.56
UNDE_043_2020,True,True,.laz,False,True,False,0.58
UNDE_044_2020,True,True,.laz,False,True,False,0.56
UNDE_045_2017,True,False,,False,False,False,0.55
UNDE_045_2020,True,True,.laz,False,True,False,0.56
UNDE_047_2017,True,False,,False,False,False,0.57
UNDE_047_2020,True,True,.laz,False,True,False,0.59
UNDE_048_2020,True,True,.laz,False,True,False,0.57
UNDE_049_2017,True,False,,False,False,False,0.55
UNDE_049_2020,True,True,.laz,False,True,False,0.54
UNDE_050_2017,True,False,,False,False,False,0.54
UNDE_050_2020,True,True,.laz,False,True,False,0.55
UNDE_052_2017,True,False,,False,False,False,0.57
UNDE_052_2020,True,True,.laz,False,True,False,0.58
UNDE_054_2017,True,False,,False,False,False,0.58
UNDE_054_2020,True,True,.laz,False,True,False,0.59
UNDE_055_2017,True,False,,False,False,False,0.55
UNDE_055_2020,True,True,.laz,False,True,False,0.58
UNDE_056_2017,True,False,,False,False,False,0.56
UNDE_056_2020,True,True,.laz,False,True,False,0.56
UNDE_057_2017,True,False,,False,False,False,0.56
UNDE_057_2020,True,True,.laz,False,True,False,0.58
UNDE_058_2017,True,False,,False,False,False,0.57
UNDE_058_2020,True,True,.laz,False,True,False,0.57
UNDE_059_2017,True,False,,False,False,False,0.56
UNDE_059_2020,True,True,.laz,False,True,False,0.59
UNDE_060_2020,True,True,.laz,False,True,False,0.54
UNDE_061_2017,True,False,,False,False,False,0.57
UNDE_061_2020,True,True,.laz,False,True,False,0.57
UNDE_065_2017,True,False,,False,False,True,0.56
UNDE_065_2020,True,True,.laz,False,True,False,0.56
UNDE_077_2020,True,True,.laz,False,True,False,0.57
UNDE_078_2020,True,True,.laz,False,True,False,0.58
unnamed_plot_100_competition,True,False,,False,False,False,0.54
unnamed_plot_101_competition,True,False,,False,False,False,0.55
unnamed_plot_102_competition,True,False,,False,False,False,0.52
unnamed_plot_103_competition,True,False,,False,False,False,0.57
unnamed_plot_104_competition,True,False,,False,False,False,0.52
unnamed_plot_105_competition,True,False,,False,False,False,0.51
unnamed_plot_106_competition,True,False,,False,False,False,0.58
unnamed_plot_107_competition,True,False,,False,False,False,0.57
unnamed_plot_108_competition,True,False,,False,False,False,0.54
unnamed_plot_109_competition,True,False,,False,False,False,0.57
unnamed_plot_10_competition,True,False,,False,False,False,0.58
unnamed_plot_110_competition,True,False,,False,False,False,0.57
unnamed_plot_111_competition,True,False,,False,False,False,0.57
unnamed_plot_112_competition,True,False,,False,False,False,0.57
unnamed_plot_113_competition,True,False,,False,False,False,0.57
unnamed_plot_114_competition,True,False,,False,False,False,0.53
unnamed_plot_115_competition,True,False,,False,False,False,0.56
unnamed_plot_116_competition,True,False,,False,False,False,0.58
unnamed_plot_117_competition,True,False,,False,False,False,0.55
unnamed_plot_118_competition,True,False,,False,False,False,0.57
unnamed_plot_119_competition,True,False,,False,False,False,0.56
unnamed_plot_11_competition,True,False,,False,False,False,0.58
unnamed_plot_120_competition,True,False,,False,False,False,0.55
unnamed_plot_121_competition,True,False,,False,False,False,0.55
unnamed_plot_122_competition,True,False,,False,False,False,0.56
unnamed_plot_123_competition,True,False,,False,False,False,0.57
unnamed_plot_124_competition,True,False,,False,False,False,0.55
unnamed_plot_125_competition,True,False,,False,False,False,0.58
unnamed_plot_126_competition,True,False,,False,False,False,0.57
unnamed_plot_127_competition,True,False,,False,False,False,0.57
unnamed_plot_128_competition,True,False,,False,False,False,0.57
unnamed_plot_129_competition,True,False,,False,False,False,0.57
unnamed_plot_12_competition,True,False,,False,False,False,0.58
unnamed_plot_130_competition,True,False,,False,False,False,0.56
unnamed_plot_131_competition,True,False,,False,False,False,0.56
unnamed_plot_132_competition,True,False,,False,False,False,0.57
unnamed_plot_133_competition,True,False,,False,False,False,0.56
unnamed_plot_134_competition,True,False,,False,False,False,0.56
unnamed_plot_135_competition,True,False,,False,False,False,0.57
unnamed_plot_136_competition,True,False,,False,False,False,0.58
unnamed_plot_137_competition,True,False,,False,False,False,0.58
unnamed_plot_138_competition,True,False,,False,False,False,0.46
unnamed_plot_139_competition,True,False,,False,False,False,0.48
unnamed_plot_13_competition,True,False,,False,False,False,0.58
unnamed_plot_140_competition,True,False,,False,False,False,0.57
unnamed_plot_141_competition,True,False,,False,False,False,0.58
unnamed_plot_142_competition,True,False,,False,False,False,0.58
unnamed_plot_143_competition,True,False,,False,False,False,0.57
unnamed_plot_144_competition,True,False,,False,False,False,0.57
unnamed_plot_145_competition,True,False,,False,False,False,0.56
unnamed_plot_146_competition,True,False,,False,False,False,0.57
unnamed_plot_147_competition,True,False,,False,False,False,0.57
unnamed_plot_148_competition,True,False,,False,False,False,0.58
unnamed_plot_149_competition,True,False,,False,False,False,0.58
unnamed_plot_14_competition,True,False,,False,False,False,0.57
unnamed_plot_150_competition,True,False,,False,False,False,0.57
unnamed_plot_151_competition,True,False,,False,False,False,0.57
unnamed_plot_152_competition,True,False,,False,False,False,0.57
unnamed_plot_153_competition,True,False,,False,False,False,0.56
unnamed_plot_154_competition,True,False,,False,False,False,0.57
unnamed_plot_155_competition,True,False,,False,False,False,0.57
unnamed_plot_156_competition,True,False,,False,False,False,0.58
unnamed_plot_157_competition,True,False,,False,False,False,0.58
unnamed_plot_158_competition,True,False,,False,False,False,0.57
unnamed_plot_159_competition,True,False,,False,False,False,0.52
unnamed_plot_15_competition,True,False,,False,False,False,0.57
